Date,Open,High,Low,Close
2013-04-15,5508.50,5592.85,5500.30,5568.40
2013-04-16,5562.45,5699.25,5555.85,5688.90
2013-04-17,5708.65,5732.15,5669.00,5688.70
2013-04-18,5682.70,5794.35,5681.85,5783.10
2013-04-22,5789.85,5844.85,5789.80,5834.40
2013-04-23,5843.10,5844.30,5791.55,5836.90
2013-04-25,5856.10,5924.60,5853.30,5916.30
2013-04-26,5899.75,5907.05,5860.50,5871.40
2013-04-29,5877.60,5918.65,5868.80,5904.10
2013-04-30,5932.60,5962.30,5867.80,5930.20
2013-05-02,5911.40,6019.45,5910.95,5999.30
2013-05-03,5993.50,6000.30,5930.15,5944.00
2013-05-06,5944.90,5976.50,5928.45,5971.00
2013-05-07,5983.45,6050.50,5982.95,6043.50
2013-05-08,6064.15,6083.55,6024.95,6069.30
2013-05-09,6078.35,6084.70,6040.45,6050.10
2013-05-10,6046.25,6105.30,6045.60,6094.70
2013-05-11,6088.20,6114.55,6084.15,6107.20
2013-05-13,6098.20,6104.95,5972.90,5980.40
2013-05-14,5989.70,6026.20,5970.05,5995.40
2013-05-15,6018.85,6157.10,6018.85,6146.70
2013-05-16,6128.25,6187.30,6128.25,6169.90
2013-05-17,6172.95,6199.95,6146.15,6187.30
2013-05-20,6198.00,6229.45,6146.05,6156.90
2013-05-21,6152.35,6180.25,6102.35,6114.10
2013-05-22,6127.05,6147.60,6074.45,6094.50
2013-05-23,6050.40,6081.45,5955.70,5967.00
2013-05-24,6010.70,6015.30,5936.80,5983.50
2013-05-27,5989.40,6099.90,5975.55,6083.10
2013-05-28,6086.35,6127.65,6055.40,6111.20
2013-05-29,6120.45,6125.05,6069.80,6104.30
2013-05-30,6072.15,6133.75,6072.15,6124.00
2013-05-31,6098.70,6106.25,5975.55,5985.90
2013-06-03,5997.35,6011.00,5916.35,5939.30
2013-06-04,5941.10,5981.60,5910.25,5919.40
2013-06-05,5908.30,5935.20,5883.70,5923.80
2013-06-06,5895.00,5956.55,5869.50,5921.40
2013-06-07,5900.05,5972.70,5871.30,5881.00
2013-06-10,5907.90,5931.65,5857.40,5878.00
2013-06-11,5848.75,5868.05,5780.35,5788.80
2013-06-12,5771.75,5792.90,5738.60,5760.20
2013-06-13,5709.35,5729.85,5683.10,5699.10
2013-06-14,5748.95,5819.40,5739.40,5808.40
2013-06-17,5820.40,5854.90,5770.25,5850.00
2013-06-18,5841.90,5863.40,5804.30,5813.60
2013-06-19,5805.75,5828.40,5777.90,5822.20
2013-06-20,5754.15,5755.00,5645.65,5655.90
2013-06-21,5639.90,5686.15,5616.85,5667.60
2013-06-24,5638.05,5640.00,5566.25,5590.20
2013-06-25,5606.95,5666.25,5570.25,5609.10
2013-06-26,5627.95,5635.25,5579.35,5588.70
2013-06-27,5647.95,5699.35,5630.95,5682.30
2013-06-28,5749.50,5852.95,5749.50,5842.20
2013-07-01,5834.10,5904.35,5822.20,5898.80
2013-07-02,5885.50,5898.80,5852.30,5857.50
2013-07-03,5811.95,5815.00,5760.40,5770.90
2013-07-04,5794.75,5848.20,5786.05,5836.90
2013-07-05,5889.95,5900.45,5858.45,5867.90
2013-07-08,5833.15,5833.85,5775.55,5811.50
2013-07-09,5834.60,5864.95,5834.60,5859.00
2013-07-10,5869.90,5879.35,5802.85,5816.70
2013-07-11,5894.50,5948.85,5887.95,5935.10
2013-07-12,6000.50,6019.00,5951.15,6009.00
2013-07-15,5991.20,6038.20,5980.95,6030.80
2013-07-16,5930.80,5966.05,5910.95,5955.20
2013-07-17,5972.25,5989.80,5926.75,5973.30
2013-07-18,5984.70,6051.10,5974.55,6038.00
2013-07-19,6057.20,6066.85,6020.25,6029.20
2013-07-22,6009.75,6064.15,6004.25,6031.80
2013-07-23,6064.30,6093.35,6061.30,6077.80
2013-07-24,6032.20,6047.25,5962.60,5990.50
2013-07-25,5970.40,5990.65,5896.40,5907.50
2013-07-26,5937.95,5944.50,5869.50,5886.20
2013-07-29,5869.95,5886.00,5825.80,5831.60
2013-07-30,5836.05,5861.30,5747.60,5755.00
2013-07-31,5738.35,5752.10,5675.75,5742.00
2013-08-01,5776.90,5808.50,5676.85,5727.80
2013-08-02,5750.05,5761.85,5649.00,5677.90
2013-08-05,5682.40,5721.00,5661.50,5685.40
2013-08-06,5664.90,5664.90,5521.80,5542.20
2013-08-07,5549.30,5561.45,5486.85,5519.10
2013-08-08,5510.05,5577.60,5510.05,5565.60
2013-08-12,5606.70,5644.10,5557.10,5612.40
2013-08-13,5600.25,5704.75,5578.90,5699.30
2013-08-14,5715.40,5754.55,5690.20,5742.30
2013-08-16,5705.45,5716.60,5496.05,5507.80
2013-08-19,5497.55,5499.65,5360.65,5414.70
2013-08-20,5353.45,5417.80,5306.35,5401.40
2013-08-21,5494.45,5504.10,5268.45,5302.50
2013-08-22,5282.80,5418.95,5254.05,5408.40
2013-08-23,5428.75,5478.80,5377.80,5471.70
2013-08-26,5499.40,5528.70,5454.45,5476.50
2013-08-27,5426.50,5427.40,5274.25,5287.40
2013-08-28,5233.45,5317.70,5118.85,5285.00
2013-08-29,5316.50,5428.90,5303.00,5409.00
2013-08-30,5407.45,5493.30,5360.20,5471.80
2013-09-02,5480.25,5564.90,5478.85,5550.70
2013-09-03,5574.70,5580.95,5323.75,5341.40
2013-09-04,5358.65,5460.25,5318.90,5448.10
2013-09-05,5553.75,5625.75,5552.70,5592.90
2013-09-06,5617.45,5688.60,5566.15,5680.40
2013-09-10,5738.50,5904.85,5738.20,5896.70
2013-09-11,5887.25,5924.35,5832.70,5913.10
2013-09-12,5931.15,5932.00,5815.80,5850.70
2013-09-13,5828.00,5884.30,5822.90,5850.60
2013-09-16,5930.30,5957.25,5798.15,5840.50
2013-09-17,5824.20,5857.80,5804.90,5850.20
2013-09-18,5872.75,5916.90,5840.20,5899.40
2013-09-19,6044.15,6142.50,6040.15,6115.50
2013-09-20,6104.55,6130.95,5932.85,6012.10
2013-09-23,5945.80,5989.40,5871.40,5889.70
2013-09-24,5855.00,5938.40,5854.55,5892.40
2013-09-25,5901.55,5910.55,5811.10,5873.80
2013-09-26,5872.80,5917.65,5864.10,5882.20
2013-09-27,5905.55,5909.20,5819.30,5833.20
2013-09-30,5801.05,5810.20,5718.50,5735.30
2013-10-01,5756.10,5786.45,5700.95,5780.00
2013-10-03,5819.10,5917.60,5802.70,5909.70
2013-10-04,5891.30,5950.45,5885.00,5907.30
2013-10-07,5889.05,5912.00,5825.85,5906.10
2013-10-08,5975.00,5981.70,5913.00,5928.40
2013-10-09,5893.25,6015.50,5877.10,6007.40
2013-10-10,6001.05,6033.95,5979.80,6020.90
2013-10-11,6104.85,6107.60,6046.40,6096.20
2013-10-14,6093.00,6124.10,6082.90,6112.70
2013-10-15,6147.55,6156.30,6056.55,6089.00
2013-10-17,6098.50,6110.75,6032.55,6045.80
2013-10-18,6070.90,6201.45,6070.90,6189.30
2013-10-21,6202.00,6218.95,6163.30,6204.90
2013-10-22,6192.30,6220.10,6181.80,6202.80
2013-10-23,6209.55,6217.95,6116.60,6178.30
2013-10-24,6162.80,6252.45,6142.95,6164.30
2013-10-25,6154.00,6174.75,6125.95,6144.90
2013-10-28,6155.10,6168.75,6094.10,6101.10
2013-10-29,6107.55,6228.05,6079.20,6220.90
2013-10-30,6230.80,6269.20,6222.60,6251.70
2013-10-31,6237.15,6309.05,6235.90,6299.10
2013-11-01,6289.75,6332.60,6286.95,6307.20
2013-11-03,6332.05,6342.95,6311.15,6317.30
2013-11-05,6282.15,6304.75,6244.30,6253.10
2013-11-06,6260.55,6269.70,6208.70,6215.10
2013-11-07,6228.90,6288.95,6180.80,6187.20
2013-11-08,6170.15,6185.15,6120.95,6140.70
2013-11-11,6110.40,6141.65,6067.75,6078.80
2013-11-12,6087.25,6108.70,6011.75,6018.00
2013-11-13,5998.85,6042.25,5972.45,5989.60
2013-11-14,6037.00,6101.65,6036.65,6056.10
2013-11-18,6111.05,6196.80,6110.40,6189.00
2013-11-19,6197.25,6212.40,6180.20,6203.30
2013-11-20,6186.85,6204.35,6106.95,6122.90
2013-11-21,6096.50,6097.35,5985.40,5999.00
2013-11-22,6027.35,6049.60,5972.80,5995.40
2013-11-25,6035.95,6123.50,6035.95,6115.30
2013-11-26,6099.25,6112.70,6047.75,6059.10
2013-11-27,6062.70,6074.00,6030.30,6057.10
2013-11-28,6092.00,6112.95,6068.30,6091.80
2013-11-29,6103.90,6182.50,6103.80,6176.10
2013-12-02,6171.15,6228.70,6171.15,6217.80
2013-12-03,6204.25,6225.40,6191.40,6201.80
2013-12-04,6187.95,6209.15,6149.90,6160.90
2013-12-05,6262.45,6300.55,6232.00,6241.10
2013-12-06,6234.40,6275.35,6230.75,6259.90
2013-12-09,6415.00,6415.25,6345.00,6363.90
2013-12-10,6354.70,6362.25,6307.55,6332.80
2013-12-11,6307.20,6326.60,6280.25,6307.90
2013-12-12,6276.75,6286.85,6230.55,6237.00
2013-12-13,6201.30,6208.60,6161.40,6168.40
2013-12-16,6168.35,6183.25,6146.05,6154.70
2013-12-17,6178.20,6190.55,6133.00,6139.00
2013-12-18,6129.95,6236.00,6129.95,6217.10
2013-12-19,6253.90,6263.75,6150.70,6166.60
2013-12-20,6179.95,6284.50,6170.35,6274.20
2013-12-23,6267.20,6317.50,6266.95,6284.50
2013-12-24,6296.45,6301.50,6262.00,6268.40
2013-12-26,6270.10,6302.75,6259.45,6278.90
2013-12-27,6292.80,6324.90,6289.40,6313.80
2013-12-30,6336.40,6344.05,6273.15,6291.10
2013-12-31,6307.35,6317.30,6287.30,6304.00
2014-01-01,6323.80,6327.20,6298.25,6301.60
2014-01-02,6301.25,6358.30,6211.30,6221.10
2014-01-03,6194.55,6221.70,6171.25,6211.10
2014-01-06,6220.85,6224.70,6170.25,6191.40
2014-01-07,6203.90,6221.50,6144.75,6162.20
2014-01-08,6178.05,6192.10,6160.35,6174.60
2014-01-09,6181.70,6188.05,6148.25,6168.30
2014-01-10,6178.85,6239.10,6139.60,6171.40
2014-01-13,6189.55,6288.20,6189.55,6272.70
2014-01-14,6260.25,6280.35,6234.15,6241.80
2014-01-15,6265.95,6325.20,6265.30,6320.90
2014-01-16,6341.35,6346.50,6299.85,6318.90
2014-01-17,6306.25,6327.10,6246.35,6261.60
2014-01-20,6261.75,6307.45,6243.35,6303.90
2014-01-21,6320.15,6330.30,6297.90,6313.80
2014-01-22,6309.05,6349.95,6287.45,6338.90
2014-01-23,6325.95,6355.60,6316.40,6345.60
2014-01-24,6301.65,6331.45,6263.90,6266.70
2014-01-27,6186.30,6188.55,6130.25,6135.80
2014-01-28,6131.85,6163.60,6085.95,6126.20
2014-01-29,6161.00,6170.45,6109.80,6120.20
2014-01-30,6067.00,6082.85,6027.25,6073.70
2014-01-31,6082.75,6097.85,6067.35,6089.50
2014-02-03,6058.80,6074.85,5994.45,6001.80
2014-02-04,5947.60,6017.80,5933.30,6000.90
2014-02-05,6004.25,6028.05,5962.05,6022.40
2014-02-06,6028.35,6048.35,5965.40,6036.30
2014-02-07,6077.65,6079.95,6030.90,6063.20
2014-02-10,6072.80,6083.05,6046.40,6053.40
2014-02-11,6072.45,6081.85,6053.25,6062.70
2014-02-12,6085.35,6106.60,6077.40,6084.00
2014-02-13,6087.55,6094.40,5991.10,6001.10
2014-02-14,6023.75,6056.40,5984.60,6048.30
2014-02-17,6057.10,6080.65,6038.30,6073.30
2014-02-18,6071.30,6141.70,6066.80,6127.10
2014-02-19,6132.05,6160.35,6125.75,6152.70
2014-02-20,6127.15,6129.10,6086.45,6091.40
2014-02-21,6108.30,6159.65,6108.00,6155.40
2014-02-24,6140.95,6191.85,6130.80,6186.10
2014-02-25,6205.70,6216.85,6176.60,6200.00
2014-02-26,6202.45,6245.95,6202.10,6238.80
2014-02-28,6228.45,6282.70,6228.10,6276.90
2014-03-03,6264.35,6277.75,6212.25,6221.40
2014-03-04,6216.75,6302.15,6215.70,6297.90
2014-03-05,6328.45,6336.25,6287.80,6328.60
2014-03-06,6344.75,6406.60,6339.70,6401.10
2014-03-07,6413.95,6537.80,6413.55,6526.60
2014-03-10,6491.70,6562.20,6487.35,6537.20
2014-03-11,6537.35,6562.85,6494.25,6511.90
2014-03-12,6497.50,6546.15,6487.30,6516.90
2014-03-13,6491.75,6561.45,6476.65,6493.10
2014-03-14,6447.25,6518.45,6432.70,6504.20
2014-03-18,6532.45,6574.95,6497.65,6516.60
2014-03-19,6530.00,6541.20,6506.00,6524.00
2014-03-20,6508.35,6523.65,6473.25,6483.10
2014-03-21,6515.20,6522.90,6485.70,6493.20
2014-03-22,6497.80,6502.65,6481.35,6494.90
2014-03-24,6510.50,6591.50,6510.50,6583.50
2014-03-25,6550.10,6595.55,6544.85,6589.70
2014-03-26,6615.65,6627.45,6580.60,6601.40
2014-03-27,6613.10,6673.95,6599.50,6641.70
2014-03-28,6673.05,6702.60,6643.80,6695.90
2014-03-31,6723.15,6730.05,6662.40,6704.20
2014-04-01,6729.50,6732.25,6675.45,6721.00
2014-04-02,6757.60,6763.50,6723.60,6752.50
2014-04-03,6772.05,6776.75,6696.90,6736.10
2014-04-04,6741.85,6741.85,6685.15,6694.30
2014-04-07,6694.25,6725.15,6650.40,6695.00
2014-04-09,6722.00,6808.70,6705.10,6796.20
2014-04-10,6803.05,6819.05,6777.30,6796.40
2014-04-11,6758.35,6789.35,6743.15,6776.30
2014-04-15,6792.70,6813.40,6711.75,6733.10
2014-04-16,6727.25,6748.65,6665.15,6675.30
2014-04-17,6695.45,6783.05,6684.40,6779.40
2014-04-21,6789.25,6825.45,6786.90,6817.60
2014-04-22,6822.90,6838.00,6806.25,6815.30
2014-04-23,6823.25,6861.60,6820.75,6840.80
2014-04-25,6855.80,6869.85,6772.85,6782.70
2014-04-28,6778.55,6786.25,6750.30,6761.20
2014-04-29,6769.00,6779.70,6708.65,6715.20
2014-04-30,6724.95,6780.15,6656.80,6696.40
2014-05-02,6709.95,6737.65,6689.50,6694.80
2014-05-05,6681.65,6741.05,6680.45,6699.30
2014-05-06,6719.25,6743.45,6701.90,6715.30
2014-05-07,6708.60,6718.75,6642.90,6652.50
2014-05-08,6669.90,6688.40,6638.55,6659.80
2014-05-09,6654.15,6871.35,6652.15,6858.80
2014-05-12,6863.40,7020.05,6862.90,7014.20
2014-05-13,7080.00,7172.35,7067.15,7108.70
2014-05-14,7112.00,7142.25,7080.90,7108.70
2014-05-15,7111.30,7152.55,7082.55,7123.10
2014-05-16,7270.20,7563.50,7130.65,7203.00
2014-05-19,7276.85,7291.10,7193.55,7263.50
2014-05-20,7309.95,7353.65,7247.70,7275.50
2014-05-21,7274.85,7287.15,7206.70,7252.90
2014-05-22,7289.95,7319.55,7258.15,7276.40
2014-05-23,7306.50,7381.00,7293.90,7367.10
2014-05-26,7428.75,7504.00,7269.05,7359.00
2014-05-27,7363.10,7372.95,7274.75,7318.00
2014-05-28,7324.95,7344.75,7302.60,7329.60
2014-05-29,7316.60,7325.40,7224.40,7235.60
2014-05-30,7254.85,7272.50,7118.45,7229.90
2014-06-02,7264.05,7368.60,7239.50,7362.50
2014-06-03,7375.35,7424.95,7342.15,7415.80
2014-06-04,7417.55,7433.30,7391.35,7402.20
2014-06-05,7399.75,7484.70,7360.50,7474.10
2014-06-06,7521.50,7592.70,7497.65,7583.40
2014-06-09,7621.65,7673.70,7580.25,7654.60
2014-06-10,7679.05,7683.20,7579.30,7656.40
2014-06-11,7672.40,7700.05,7589.05,7626.80
2014-06-12,7641.30,7658.00,7593.80,7649.90
2014-06-13,7668.20,7678.50,7525.35,7542.10
2014-06-16,7534.80,7548.60,7487.55,7533.50
2014-06-17,7525.05,7637.60,7509.25,7631.70
2014-06-18,7636.05,7663.00,7515.50,7558.20
2014-06-19,7580.05,7606.45,7502.55,7540.70
2014-06-20,7543.30,7560.55,7497.30,7511.40
2014-06-23,7514.00,7534.80,7441.60,7493.30
2014-06-24,7515.20,7593.35,7515.20,7580.20
2014-06-25,7588.55,7589.25,7557.05,7569.20
2014-06-26,7554.10,7570.20,7481.30,7493.20
2014-06-27,7514.20,7538.75,7482.30,7508.80
2014-06-30,7534.05,7623.65,7531.60,7611.30
2014-07-01,7629.00,7649.50,7618.15,7634.70
2014-07-02,7683.05,7732.40,7677.30,7725.10
2014-07-03,7734.35,7754.65,7706.80,7714.80
2014-07-04,7718.10,7758.00,7661.30,7751.60
2014-07-07,7780.40,7792.00,7755.10,7787.10
2014-07-08,7804.05,7808.85,7595.90,7623.20
2014-07-09,7637.95,7650.10,7551.65,7585.00
2014-07-10,7589.50,7731.05,7479.05,7567.70
2014-07-11,7584.10,7625.85,7447.20,7459.60
2014-07-14,7469.00,7478.45,7422.15,7454.10
2014-07-15,7491.30,7534.90,7459.15,7526.60
2014-07-16,7564.15,7640.10,7532.45,7624.40
2014-07-17,7612.70,7655.65,7612.70,7640.40
2014-07-18,7630.25,7685.00,7595.50,7663.90
2014-07-21,7701.65,7722.10,7674.00,7684.20
2014-07-22,7708.20,7773.85,7704.80,7767.80
2014-07-23,7794.90,7809.20,7752.90,7795.70
2014-07-24,7796.25,7835.65,7771.65,7830.60
2014-07-25,7828.20,7840.95,7748.60,7790.40
2014-07-28,7792.90,7799.90,7722.65,7748.70
2014-07-30,7746.20,7798.70,7707.60,7791.40
2014-07-31,7784.65,7791.85,7711.15,7721.30
2014-08-01,7662.50,7716.70,7593.90,7602.60
2014-08-04,7639.55,7694.80,7622.05,7683.60
2014-08-05,7706.65,7752.45,7638.05,7746.50
2014-08-06,7726.15,7740.95,7658.95,7672.00
2014-08-07,7651.15,7708.95,7630.40,7649.20
2014-08-08,7588.70,7592.45,7540.10,7568.50
2014-08-11,7619.85,7635.55,7598.60,7625.90
2014-08-12,7688.80,7735.75,7654.80,7727.00
2014-08-13,7717.30,7757.10,7695.70,7739.50
2014-08-14,7756.15,7796.70,7739.10,7791.70
2014-08-18,7785.25,7880.50,7779.20,7874.20
2014-08-19,7901.00,7918.55,7881.15,7897.50
2014-08-20,7915.80,7922.70,7864.05,7875.30
2014-08-21,7875.35,7919.65,7855.95,7891.10
2014-08-22,7904.55,7929.05,7900.05,7913.20
2014-08-25,7931.75,7968.25,7897.95,7906.30
2014-08-26,7874.50,7915.45,7862.45,7904.70
2014-08-27,7933.90,7946.85,7916.55,7936.00
2014-08-28,7942.25,7967.80,7939.20,7954.30
2014-09-01,7990.35,8035.00,7984.00,8027.70
2014-09-02,8038.60,8101.95,8036.55,8083.00
2014-09-03,8110.85,8141.90,8092.25,8114.60
2014-09-04,8114.20,8114.80,8060.90,8095.90
2014-09-05,8099.90,8122.70,8049.85,8086.80
2014-09-08,8132.95,8180.20,8126.15,8173.90
2014-09-09,8161.90,8174.55,8126.50,8152.90
2014-09-10,8135.55,8135.75,8082.10,8094.10
2014-09-11,8115.15,8127.95,8057.30,8085.70
2014-09-12,8087.05,8114.30,8071.60,8105.50
2014-09-15,8070.35,8077.30,8030.00,8042.00
2014-09-16,8036.60,8044.90,7925.15,7932.90
2014-09-17,7971.50,7990.65,7936.95,7975.50
2014-09-18,7950.65,8120.85,7939.70,8114.70
2014-09-19,8129.40,8160.90,8105.35,8121.40
2014-09-22,8084.45,8159.90,8064.80,8146.30
2014-09-23,8144.40,8159.75,8008.10,8017.50
2014-09-24,8015.55,8042.05,7950.05,8002.40
2014-09-25,8003.30,8019.30,7877.35,7911.80
2014-09-26,7885.85,7993.30,7841.80,7968.80
2014-09-29,7978.45,7991.75,7934.70,7958.90
2014-09-30,7948.80,8030.90,7923.85,7964.80
2014-10-01,7960.50,7977.50,7936.70,7945.50
2014-10-07,7897.40,7943.05,7842.70,7852.40
2014-10-08,7828.75,7869.90,7815.75,7842.70
2014-10-09,7886.50,7972.35,7886.50,7960.50
2014-10-10,7911.00,7924.05,7848.45,7859.90
2014-10-13,7831.00,7901.15,7796.00,7884.20
2014-10-14,7923.25,7928.00,7825.45,7864.00
2014-10-16,7837.30,7893.90,7729.65,7748.20
2014-10-17,7733.75,7819.20,7723.85,7779.70
2014-10-20,7896.95,7905.95,7856.95,7879.40
2014-10-21,7906.15,7936.60,7874.35,7927.70
2014-10-22,7997.80,8005.00,7974.55,7995.90
2014-10-23,8027.70,8031.75,8008.85,8014.50
2014-10-27,8064.35,8064.40,7985.65,7991.70
2014-10-28,8002.40,8037.80,7995.05,8027.60
2014-10-29,8077.05,8097.95,8052.25,8090.40
2014-10-30,8085.20,8181.55,8085.20,8169.20
2014-10-31,8200.80,8330.75,8198.05,8322.20
2014-11-03,8348.15,8350.60,8297.65,8324.10
2014-11-05,8351.25,8365.55,8323.50,8338.30
2014-11-07,8331.85,8360.35,8290.25,8337.00
2014-11-10,8337.80,8383.05,8304.45,8344.20
2014-11-11,8354.10,8378.70,8321.85,8362.60
2014-11-12,8378.90,8415.05,8370.50,8383.30
2014-11-13,8405.25,8408.00,8320.35,8357.80
2014-11-14,8360.70,8400.65,8346.80,8389.90
2014-11-17,8378.40,8438.10,8349.10,8430.70
2014-11-18,8441.25,8454.50,8407.25,8425.90
2014-11-19,8440.65,8455.65,8360.50,8382.30
2014-11-20,8406.50,8410.85,8353.15,8401.90
2014-11-21,8408.20,8489.80,8398.60,8477.30
2014-11-24,8490.95,8534.65,8490.80,8530.10
2014-11-25,8530.80,8535.35,8429.45,8463.10
2014-11-26,8450.30,8500.30,8438.65,8475.70
2014-11-27,8477.80,8506.75,8456.35,8494.20
2014-11-28,8516.80,8617.00,8516.25,8588.20
2014-12-01,8605.10,8623.00,8545.15,8555.90
2014-12-02,8535.45,8560.20,8504.65,8524.70
2014-12-03,8528.70,8546.95,8508.35,8537.60
2014-12-04,8582.40,8626.95,8526.40,8564.40
2014-12-05,8584.25,8588.35,8523.90,8538.30
2014-12-08,8538.65,8546.35,8432.25,8438.20
2014-12-09,8439.30,8444.50,8330.50,8340.70
2014-12-10,8318.05,8376.80,8317.00,8355.60
2014-12-11,8338.85,8348.30,8272.40,8292.90
2014-12-12,8302.00,8321.90,8216.30,8224.10
2014-12-15,8160.75,8242.40,8152.50,8219.60
2014-12-16,8172.60,8189.35,8052.60,8067.60
2014-12-17,8041.20,8082.00,7961.35,8029.80
2014-12-18,8138.90,8174.30,8084.90,8159.30
2014-12-19,8230.45,8263.45,8208.60,8225.20
2014-12-22,8255.00,8330.95,8228.20,8324.00
2014-12-23,8324.60,8364.75,8252.85,8267.00
2014-12-24,8272.05,8286.40,8155.25,8174.10
2014-12-26,8204.80,8234.55,8147.95,8200.70
2014-12-29,8214.70,8279.15,8214.70,8246.30
2014-12-30,8260.30,8268.25,8220.55,8248.20
2014-12-31,8243.90,8291.00,8243.75,8282.70
2015-01-01,8272.80,8294.70,8248.75,8284.00
2015-01-02,8288.70,8410.60,8288.70,8395.40
2015-01-05,8407.95,8445.60,8363.90,8378.40
2015-01-06,8325.30,8327.85,8111.35,8127.30
2015-01-07,8118.65,8151.20,8065.45,8102.10
2015-01-08,8191.40,8243.50,8167.30,8234.60
2015-01-09,8285.45,8303.30,8190.80,8284.50
2015-01-12,8291.35,8332.60,8245.60,8323.00
2015-01-13,8346.15,8356.65,8267.90,8299.40
2015-01-14,8307.25,8326.45,8236.65,8277.50
2015-01-15,8424.50,8527.10,8380.55,8494.10
2015-01-16,8504.05,8530.75,8452.25,8513.80
2015-01-19,8550.05,8570.95,8531.50,8550.70
2015-01-20,8575.10,8707.90,8574.50,8695.60
2015-01-21,8719.65,8741.85,8689.60,8729.50
2015-01-22,8745.85,8774.15,8727.00,8761.40
2015-01-23,8827.95,8866.40,8795.40,8835.60
2015-01-27,8871.35,8925.05,8825.45,8910.50
2015-01-28,8902.75,8985.05,8874.05,8914.30
2015-01-29,8901.50,8966.65,8861.25,8952.30
2015-01-30,8996.60,8996.60,8775.10,8808.90
2015-02-02,8802.50,8840.80,8751.10,8797.40
2015-02-03,8823.15,8837.30,8726.65,8756.50
2015-02-04,8789.15,8792.85,8704.40,8723.70
2015-02-05,8733.10,8838.45,8683.65,8711.70
2015-02-06,8696.85,8726.20,8645.55,8661.00
2015-02-09,8584.40,8605.55,8516.35,8526.30
2015-02-10,8478.10,8646.25,8470.50,8565.50
2015-02-11,8603.30,8651.95,8593.65,8627.40
2015-02-12,8676.95,8732.55,8599.25,8711.50
2015-02-13,8741.50,8822.10,8729.65,8805.50
2015-02-16,8831.40,8870.10,8793.40,8809.30
2015-02-18,8811.55,8894.30,8808.90,8869.10
2015-02-19,8883.05,8913.45,8794.45,8895.30
2015-02-20,8895.50,8899.95,8816.30,8833.60
2015-02-23,8856.85,8869.00,8736.10,8754.90
2015-02-24,8772.90,8800.50,8726.75,8762.10
2015-02-25,8801.90,8840.65,8751.40,8767.20
2015-02-26,8779.00,8786.05,8669.45,8683.80
2015-02-27,8729.50,8856.95,8717.45,8844.60
2015-02-28,8913.05,8941.10,8751.35,8901.80
2015-03-02,8953.85,8972.35,8885.45,8956.70
2015-03-03,8962.85,9008.40,8925.55,8996.20
2015-03-04,9109.15,9119.20,8893.95,8922.60
2015-03-05,8929.40,8957.55,8849.35,8937.70
2015-03-09,8891.15,8891.30,8740.45,8756.70
2015-03-10,8769.75,8778.00,8677.35,8712.00
2015-03-11,8728.75,8755.60,8682.35,8699.90
2015-03-12,8740.65,8787.20,8732.90,8776.00
2015-03-13,8844.05,8849.75,8631.75,8647.70
2015-03-16,8656.75,8663.55,8612.00,8633.10
2015-03-17,8689.10,8742.55,8630.80,8723.30
2015-03-18,8742.90,8747.25,8664.00,8685.90
2015-03-19,8749.45,8788.20,8614.65,8634.60
2015-03-20,8627.90,8627.90,8553.00,8570.90
2015-03-23,8591.55,8608.35,8540.55,8550.90
2015-03-24,8537.05,8627.75,8535.85,8542.90
2015-03-25,8568.90,8573.75,8516.55,8530.80
2015-03-26,8474.95,8499.45,8325.35,8342.10
2015-03-27,8396.00,8413.20,8269.15,8341.40
2015-03-30,8390.95,8504.55,8380.75,8492.30
2015-03-31,8527.60,8550.45,8454.15,8491.00
2015-04-01,8483.70,8603.40,8464.75,8586.20
2015-04-06,8615.80,8667.55,8573.75,8659.90
2015-04-07,8684.45,8693.60,8586.85,8660.30
2015-04-08,8698.95,8730.50,8679.80,8714.40
2015-04-09,8756.20,8785.50,8682.45,8778.30
2015-04-10,8774.35,8787.40,8733.60,8780.30
2015-04-13,8801.75,8841.65,8762.10,8834.00
2015-04-15,8844.75,8844.80,8722.40,8750.20
2015-04-16,8757.05,8760.00,8645.65,8706.70
2015-04-17,8698.05,8699.85,8596.70,8606.00
2015-04-20,8618.80,8619.95,8422.75,8448.10
2015-04-21,8416.10,8469.35,8352.70,8377.70
2015-04-22,8400.40,8449.95,8284.70,8429.70
2015-04-23,8478.20,8504.95,8361.85,8398.30
2015-04-24,8405.70,8413.30,8273.35,8305.20
2015-04-27,8330.55,8334.45,8202.35,8213.80
2015-04-28,8215.55,8308.00,8185.15,8285.60
2015-04-29,8274.80,8308.20,8219.20,8239.70
2015-04-30,8224.50,8229.40,8144.75,8181.50
2015-05-04,8230.05,8346.00,8220.45,8331.90
2015-05-05,8338.40,8355.65,8280.60,8324.80
2015-05-06,8316.60,8331.95,8083.00,8097.00
2015-05-07,8077.00,8122.60,7997.15,8057.30
2015-05-08,8131.50,8224.95,8123.45,8191.50
2015-05-11,8243.20,8332.75,8224.65,8325.20
2015-05-12,8326.15,8326.65,8115.30,8126.90
2015-05-13,8181.55,8254.95,8089.80,8235.40
2015-05-14,8232.45,8236.25,8137.30,8224.20
2015-05-15,8240.30,8279.20,8212.20,8262.30
2015-05-18,8284.95,8384.60,8271.95,8373.60
2015-05-19,8356.20,8427.80,8335.00,8365.60
2015-05-20,8392.65,8440.35,8391.45,8423.20
2015-05-21,8434.50,8446.35,8382.50,8421.00
2015-05-22,8432.50,8489.55,8420.60,8458.90
